73255	1193	5
73255	1194	2
73255	863	3
73255	558	5
73255	891	6
73255	895	7
73255	1195	4
73255	278	5
73255	913	6
73255	362	6
73255	948	3
73255	373	7
73255	380	7
73255	1145	4
73255	424	5
73255	438	8
73255	1044	6
73256	1200	10
73256	1201	10
73256	1201	10
73256	1202	10
73256	1202	10
73256	1203	10
73256	214	10
73256	614	10
73256	1204	4
73256	1204	4
73256	1204	4
73256	1053	10
73256	1053	10
73256	1205	9
73256	1206	9
73256	1207	3
73256	1208	10
73256	1210	10
73256	49	10
73256	49	10
73256	1211	6
73256	1077	10
73256	1212	9
73256	1213	10
73256	1214	8
73256	1086	10
73256	1091	10
73256	1093	9
73256	1215	10
73256	1216	10
73256	1218	10
73256	1219	9
73256	1220	10
73256	72	2
73256	1221	8
73256	623	9
73256	485	8
73256	79	9
73256	626	7
73256	80	9
73256	83	9
73256	630	6
73256	634	9
73256	634	9
73256	1223	9
73256	92	3
73256	653	10
73256	96	10
73256	103	1
73256	103	1
73256	1224	1
73256	1015	1
73256	1225	9
73256	109	9
73256	496	7
73256	131	8
73256	499	10
73256	499	10
73256	733	8
73256	987	9
73256	760	9
73256	506	8
73256	506	8
73256	794	9
73257	1226	10
73257	1227	8
73257	1228	8
73257	1230	6
73257	1232	8
73257	1233	3
73257	1234	4
73257	28	5
73257	1235	6
73257	1237	6
73257	1238	5
73257	1239	4
73257	1240	5
73257	1241	6
73257	1242	8
73257	1243	3
73257	1244	4
73257	1245	1
73257	1057	2
73257	1247	4
73257	1250	1
73257	1251	6
73257	1252	1
73257	1074	5
73257	1253	4
73257	1254	3
73257	1255	5
73257	1256	4
73257	1257	8
73257	1258	4
73257	71	4
73257	620	3
73257	1259	3
73257	1261	5
73257	487	4
73257	488	5
73257	1262	2
73257	1263	3
73257	1264	9
73257	672	3
73257	1265	4
73257	709	1
73257	837	3
73257	1266	7
73257	1268	7
73257	1269	8
73257	449	6
73258	1270	7
73258	1272	7
73258	1273	7
73258	1274	6
73258	1275	7
73258	1276	7
73258	1277	5
73258	1278	6
73258	1279	8
73258	1280	7
73258	1282	7
73258	1283	7
73258	1284	8
73258	14	7
73258	1286	8
73258	16	7
73258	1287	6
73258	1288	6
73258	1289	8
73258	1290	6
73258	1291	4
73258	25	7
73258	1292	6
73258	1293	6
73258	1235	7
73258	1296	8
73258	1297	1
73258	1298	6
73258	1299	7
73258	1300	8
73258	1301	1
73258	1302	6
73258	1304	7
73258	1204	7
73258	1306	2
73258	1308	6
73258	1309	5
73258	1310	9
73258	1311	10
73258	1312	7
73258	1313	8
73258	478	7
73258	1314	1
73258	1315	10
73258	1022	10
73258	1316	7
73258	1248	7
73258	1317	5
73258	1318	6
73258	1319	6
73258	1321	8
73258	1322	7
73258	1250	6
73258	1323	6
73258	1324	6
73258	1325	7
73258	1326	7
73258	1327	6
73258	1328	7
73258	1329	6
73258	1063	1
73258	1330	7
73258	1331	5
73258	1332	8
73258	1333	6
73258	1334	6
73258	1335	7
73258	1336	6
73258	1337	6
73258	1066	10
73258	1338	8
73258	1340	7
73258	1341	6
73258	1343	7
73258	1344	6
73258	1345	7
73258	1346	7
73258	1347	7
73258	1348	8
73258	1349	6
73258	1350	6
73258	1351	6
73258	1353	6
73258	1354	6
73258	1355	7
73258	1356	6
73258	1357	8
73258	1358	7
73258	1359	6
73258	1360	7
73258	1361	1
73258	1362	7
73258	1363	7
73258	1364	6
73258	1365	8
73258	1212	6
73258	1366	4
73258	1367	10
73258	1369	5
73258	1086	7
73258	1087	9
73258	1090	6
73258	56	6
73258	1371	6
73258	1091	8
73258	1372	7
73258	1373	6
73258	1374	6
73258	1375	7
73258	1376	7
73258	1096	7
73258	1216	7
73258	1217	6
73258	1378	7
73258	1379	7
73258	1380	7
73258	1381	7
73258	1382	6
73258	1383	1
73258	1384	6
73258	1385	7
73258	984	9
73258	645	6
73258	1386	7
73258	102	10
73258	1387	5
73258	1389	6
73258	543	6
73258	137	6
73258	1391	6
73258	1392	7
73258	1393	1
73258	1394	7
73258	147	6
73258	1395	1
73258	1396	4
73258	739	7
73258	148	6
73258	501	6
73258	1397	5
73258	754	8
73258	759	6
73258	1398	6
73258	1399	6
73258	153	1
73258	1400	6
73258	774	8
73258	1401	3
73258	158	5
73258	1402	8
73258	1403	6
73258	1404	8
73258	225	3
73258	786	4
73258	1407	6
73258	988	1
73258	164	1
73258	552	2
73258	1408	6
73258	1409	5
73258	1410	10
73258	795	5
73258	800	7
73258	1411	5
73258	1412	1
73258	807	6
73258	808	5
73258	1413	6
73258	810	7
73258	1416	9
73258	168	3
73258	169	6
73258	829	10
73258	1417	7
73258	833	8
73258	1418	4
73258	1419	6
73258	172	8
73258	557	6
73258	515	7
73258	1420	7
73258	847	7
73258	1421	5
73258	177	5
73258	1422	8
73258	1424	7
73258	244	5
73258	248	7
73258	1425	7
73258	1426	3
73258	875	10
73258	1427	3
73258	1428	5
73258	261	9
73258	1429	6
73258	881	4
73258	266	6
73258	1430	7
73258	1431	5
73258	890	7
73258	269	6
73258	561	1
73258	899	8
73258	286	3
73258	1433	6
73258	1434	8
73258	307	8
73258	316	10
73258	319	1
73258	320	1
73258	1435	3
73258	325	1
73258	328	4
73258	329	6
73258	334	3
73258	341	1
73258	352	5
73258	1436	1
73258	358	6
73258	359	10
73258	1139	7
73258	1437	4
73258	368	5
73258	1439	4
73258	1440	7
73258	375	1
73258	571	6
73258	1441	4
73258	187	4
73258	1443	6
73258	1148	1
73258	189	6
73258	1444	6
73258	1445	6
73258	191	8
73258	993	7
73258	1446	5
73258	1447	7
73258	1448	4
73258	1449	7
73258	431	7
73258	573	1
73258	1450	7
73258	1451	4
73258	595	7
73258	1452	8
73258	1453	2
73258	438	7
73258	1454	8
73258	445	7
73258	198	10
73258	449	7
73258	1455	6
73258	454	5
73258	1000	4
73258	1456	7
73258	1457	4
73258	1458	3
73258	1459	7
73258	1460	7
73258	462	3
73258	1461	6
73258	206	8
73258	1462	7
73258	1463	4
73258	1465	8
73259	1257	1
73259	1466	9
73259	1105	6
73259	629	8
73259	218	5
73259	643	7
73259	691	7
73259	807	3
73259	961	7
73259	577	1
73260	1467	9
73260	1468	9
73260	1469	10
73260	1471	8
73260	60	10
73260	1472	8
73260	1014	10
73260	634	10
73260	1474	9
73260	91	10
73260	96	10
73260	99	9
73260	1475	10
73260	667	9
73260	1476	9
73260	1478	10
73260	1479	9
73260	499	9
73260	1480	9
73260	1481	10
73260	1398	9
73260	1482	8
73260	561	8
73260	364	7
73260	395	7
73260	1483	8
73260	1484	7
73260	573	6
73261	621	9
73261	80	9
73261	988	10
73261	228	9
73261	824	10
73261	851	1
73261	254	9
73261	261	10
73261	1153	9
73261	1154	7
73261	436	3
73261	452	8
73262	1202	10
73262	1241	10
73262	1487	10
73262	1488	10
73262	45	10
73262	1489	10
73262	1490	10
73262	216	6
73262	1105	10
73262	79	7
73262	630	1
73262	1492	8
73262	643	10
73262	647	9
73262	96	10
73262	493	10
73262	985	10
73262	103	6
73262	1015	1
73262	111	10
73262	495	10
73262	695	7
73262	139	8
73262	1120	9
73262	500	5
73262	502	8
73262	792	10
73262	796	9
73262	168	9
73262	228	9
73262	824	10
73262	233	9
73262	1493	8
73262	865	9
73262	1494	9
73262	558	10
73262	259	8
73262	521	10
73262	1037	10
73262	1495	8
73262	274	10
73262	1132	10
73262	288	10
73262	1496	9
73262	333	10
73262	1040	5
73262	347	5
73262	183	10
73262	359	10
73262	184	10
73262	1438	8
73262	1497	8
73262	1266	9
73262	1498	9
73262	397	10
73262	405	3
73262	1156	7
73262	1501	7
73262	1160	9
73262	997	8
73262	1502	10
73262	449	10
73262	998	8
73262	1458	1
73262	1504	10
73262	1460	9
73262	1181	9
73262	1505	9
73263	1381	3
73263	649	3
73263	653	10
73263	1116	9
73263	727	5
73263	1507	7
73263	503	8
73263	503	8
73263	154	6
73263	585	7
73263	1508	6
73263	552	8
73263	801	8
73263	1509	9
73263	168	7
73263	1192	4
73263	1510	8
73263	171	8
73263	1493	8
73263	283	5
73263	1496	7
73263	913	7
73263	333	7
73263	964	7
73263	967	7
73263	1153	6
73263	418	8
73263	594	1
73263	1501	6
73263	1512	6
73263	1513	4
73263	1514	7
73263	207	9
73263	1180	6
73263	1515	8
73263	1516	8
73264	1200	9
73264	1517	9
73264	1518	8
73264	1519	5
73264	36	6
73264	1520	6
73264	1521	9
73264	1522	4
73264	1332	5
73264	1523	2
73264	1525	8
73264	66	5
73264	1263	6
73264	98	6
73264	219	6
73264	1526	8
73264	1391	9
73264	1527	6
73264	726	4
73264	500	8
73264	742	7
73264	154	8
73264	1528	7
73264	1529	6
73264	284	9
73264	182	8
73264	183	9
73264	528	6
73264	392	9
73264	187	5
73264	429	5
73264	449	5
73264	979	6
73264	1530	5
73264	1531	5
73264	1532	6
73264	1046	5
73265	1536	10
73265	1537	9
73265	1538	6
73265	1539	8
73265	1540	7
73265	1541	6
73265	1542	8
73265	1544	9
73265	1545	8
73265	1546	7
73265	1547	6
73265	469	9
73265	1548	9
73265	1549	8
73265	1550	8
73265	1551	8
73265	1552	5
73265	1553	7
73265	1554	7
73265	1279	6
73265	1555	8
73265	1556	8
73265	1559	8
73265	1560	7
73265	1200	6
73265	1562	6
73265	1563	8
73265	1565	6
73265	1231	10
73265	1568	7
73265	535	8
73265	1569	6
73265	1571	5
73265	23	8
73265	1573	5
73265	214	8
73265	1575	6
73265	1576	7
73265	1577	7
73265	1578	5
73265	1020	9
73265	1243	7
73265	1579	7
73265	1580	9
73265	1581	8
73265	1486	7
73265	1582	8
73265	1583	8
73265	1585	8
73265	1326	8
73265	1328	7
73265	1586	7
73265	1587	7
73265	1588	8
73265	1589	8
73265	1591	7
73265	1592	6
73265	1346	7
73265	1594	6
73265	1208	7
73265	1595	7
73265	1210	6
73265	1074	7
73265	1596	9
73265	1597	9
73265	1084	4
73265	1598	7
73265	1370	8
73265	1599	8
73265	1600	5
73265	631	6
73265	1601	7
73265	653	9
73265	104	6
73265	684	8
73265	543	7
73265	696	7
73265	1603	6
73265	1604	7
73265	1396	6
73265	1605	7
73265	781	5
73265	1606	6
73265	794	8
73265	1509	9
73265	817	9
73265	168	6
73265	822	7
73265	230	6
73265	1608	5
73265	172	7
73265	245	7
73265	256	7
73265	589	7
73265	1609	6
73265	1610	6
73265	1611	6
73265	892	8
73265	311	6
